,NO-N,NO-S,no-flex,trans,stor,full-flex
251,3275.0,6250.0,411852311.76155436,368115553.15734583,225104598.81870517,160137339.33815274
252,3275.0,6300.0,414713420.7342428,371502189.36438614,224844239.8310818,161482069.8098053
253,3275.0,6350.0,417664535.17667407,374966155.29509413,224688512.38529187,162721977.75767362
254,3275.0,6400.0,420705655.0888479,378506147.40426326,224617995.09860882,164194472.35333312
255,3275.0,6450.0,423836780.4707645,382122626.5484319,224614879.87298948,165633247.52908435
256,3275.0,6500.0,427057911.322424,385815796.63832766,224638190.66324562,167250645.30169946
257,3275.0,6550.0,430369047.6438261,389585602.1157554,224753023.8570175,169086599.0138985
258,3275.0,6600.0,433770189.43497103,393433109.7229302,224973007.34724388,170792592.20419016
259,3275.0,6650.0,437261336.69585854,397356808.4906441,225275515.48038486,172547979.9075787
260,3275.0,6700.0,440842489.42648906,401356602.9504364,225735707.2395609,174464269.9604107
261,3275.0,6750.0,444513647.6268619,405432459.76021504,226317813.57363087,176610202.96754578
262,3275.0,6800.0,448274811.2969778,409586278.36945754,226957326.40532345,178835683.6755594
263,3275.0,6850.0,452125980.4368365,413819439.18760985,227701744.9507269,181298386.86268878
264,3275.0,6900.0,456067155.04643804,418132083.9376897,228653036.4041681,183821619.3136944
265,3275.0,6950.0,460098335.125782,422523352.67931414,229749406.18668738,186356530.22499517
266,3275.0,7000.0,464219520.67486876,426993086.4742773,230892550.52267033,188960102.42896616
267,3275.0,7050.0,468430711.6936984,431540672.83324385,232143520.96991774,191651098.35422567
268,3275.0,7100.0,472731908.1822704,436168479.19316846,233466421.26948035,194466435.07350427
269,3275.0,7150.0,477123110.14058566,440874703.6132259,234991759.30915686,197305715.44502285
270,3275.0,7200.0,481604317.56864333,445658915.310214,236686710.72210002,200195569.40463597
271,3275.0,7250.0,486175530.4664442,450521506.87559474,238531740.40394017,203406500.26155132
272,3275.0,7300.0,490836748.8339875,455463905.29983467,240467755.38789883,206547415.6979977
273,3275.0,7350.0,495587972.6712733,460486289.90665513,242580145.80927348,209924296.9359026
274,3275.0,7400.0,500429201.97830194,465589451.6355688,244815124.18636757,213289358.9421515
275,3275.0,7450.0,505360436.7550738,470773623.67106736,247161791.29476956,216824927.48001325
276,3275.0,7500.0,510381677.00158805,476038917.02476114,249721735.34261048,220249723.1884132
277,3275.0,7550.0,515492922.7178451,481384134.56653535,252367377.3811866,223873716.13732326
278,3275.0,7600.0,520694173.90384436,486810223.65953416,255170272.91767612,227566428.42521676
279,3275.0,7650.0,525985430.5595872,492317225.5472048,258039896.78563845,231348036.1043865
280,3275.0,7700.0,531366692.68507224,497906301.6384714,261231642.9804159,235245135.75976327
281,3275.0,7750.0,536837960.2803003,503577487.43512726,264626364.1062465,239197343.27683833
282,3275.0,7800.0,542399233.3452711,509330480.87419266,267960107.80566654,243386817.77861217
283,3275.0,7850.0,548050511.8799844,515165979.97529054,271417972.0487597,247563005.51578742
284,3275.0,7900.0,553791795.884441,521083623.1008541,274969605.08733094,252114425.9975857
285,3275.0,7950.0,559623085.3586395,527082778.38047546,278703129.527642,256612000.44362584
286,3275.0,8000.0,565544380.3025811,533163851.8318492,282726237.1980036,261157458.07636374
287,3275.0,8050.0,571555680.7162658,539328152.4539748,286869470.94550544,265992186.02347633
288,3275.0,8100.0,577656986.5996926,545575609.2854801,291174847.4536975,270678015.25321764
289,3275.0,8150.0,583848297.9528626,551906067.260747,295607063.41707057,275650218.8782089
290,3275.0,8200.0,590129614.7757753,558319473.4127766,300119441.7384845,280605769.9435462
291,3275.0,8250.0,596500937.0684309,564816119.8076898,304672660.3205694,285473809.16149354
292,3275.0,8300.0,602962264.8308289,571395636.5890088,309413829.2893179,290632890.74096304
293,3275.0,8350.0,609513598.0629697,578058059.3781971,314244919.40472037,295938244.5979886
294,3275.0,8400.0,616154936.7648536,584804046.2758093,319177603.4640636,301408418.2975371
295,3275.0,8450.0,622886280.9364797,591633269.3838841,324207562.3487021,306925960.70380014
296,3275.0,8500.0,629707630.577849,598546638.7598977,329323418.1270811,312651929.9746089
297,3275.0,8550.0,636618985.6889609,605543904.3372464,334528558.4583717,318324238.0352875
298,3275.0,8600.0,643620346.269815,612624574.2104546,339882906.54373,324070573.78496605
299,3275.0,8650.0,650711712.3204126,619788108.7240524,345434252.0227765,330027360.9709431
300,3275.0,8700.0,657893083.8407524,627034830.4252247,351109063.8461607,336188169.79914045
301,3275.0,8750.0,665164460.8308355,634365032.3907484,356789020.15560687,342343663.9132321
302,3275.0,8800.0,672525843.2906607,641779329.3248365,362574361.8621068,348582386.387856
303,3275.0,8850.0,679977231.2202291,649278004.520591,368426993.3940991,354712524.9853313
304,3275.0,8900.0,687518624.6195402,656860451.2411604,374463206.7122414,360974019.397687
305,3275.0,8950.0,695150023.488594,664527903.349831,380709881.00307685,367449261.566381
306,3275.0,9000.0,702871427.8273909,672279924.8798326,387037981.51520324,374075241.8778962
307,3275.0,9050.0,710682837.6359302,680116720.7897211,393490556.1423958,380981701.1046951
308,3275.0,9100.0,718584252.9142118,688038328.2483975,400149570.26581144,387761435.3325048
309,3275.0,9150.0,726575673.6622367,696044403.3522487,407077086.9253125,394571299.66708803
310,3275.0,9200.0,734657099.8800042,704134999.0310626,414125050.06474066,401528857.26781344
311,3275.0,9250.0,742828531.5675145,712310321.3975754,421198465.4420651,408212805.6592044
312,3275.0,9300.0,751089968.7247672,720570403.6657495,428362607.43204254,415222888.5895271
313,3275.0,9350.0,759441411.3517629,728915879.3822849,435614290.2646334,422424138.38234377
314,3275.0,9400.0,767882859.4485012,737347111.1117896,442885705.3440061,429620941.6303556
315,3275.0,9450.0,776414313.0149829,745863877.1773973,450243290.95428306,436933031.98891187
316,3275.0,9500.0,785035772.0512068,754465950.3367937,457721339.3650183,444212475.21554947
