,NO-N,NO-S,no-flex,trans,stor,full-flex
92,3250.0,6450.0,352403428.7210933,300630867.5975993,173718085.78621498,94783893.27319247
93,3250.0,6500.0,355238023.22721314,304092639.3472841,173633443.6476586,96100178.17775276
94,3250.0,6550.0,358162913.87780654,307630266.4362161,173606824.45337707,97425583.80425973
95,3250.0,6600.0,361178100.67287385,311246164.6869335,173693050.99672943,98868024.74999039
96,3250.0,6650.0,364283583.61241394,314935846.03904176,173825843.6338008,100446109.75745444
97,3250.0,6700.0,367479362.69642806,318700562.5174649,174009533.6939491,102030680.53531796
98,3250.0,6750.0,370765437.92491555,322539047.5712078,174287575.5109546,103678153.03813064
99,3250.0,6800.0,374141809.2978766,326452103.9638231,174639511.1295522,105499761.30994095
100,3250.0,6850.0,377608476.8153112,330442442.88684636,175063948.101912,107533639.4635368
101,3250.0,6900.0,381165440.4772194,334511731.7727873,175561878.4838247,109521647.68614714
102,3250.0,6950.0,384812700.28360105,338658262.90771765,176180803.34328938,111695351.62242278
103,3250.0,7000.0,388550256.2344561,342881327.70453906,176950857.14058128,113802776.40572591
104,3250.0,7050.0,392378108.3297847,347181409.7816502,177805102.04535303,116188592.20426096
105,3250.0,7100.0,396296256.5695867,351559733.3005153,178808868.80369297,118569249.0237619
106,3250.0,7150.0,400304700.95386237,356016325.8449129,179942260.5647526,121167190.51384865
107,3250.0,7200.0,404403441.4826114,360552531.92400664,181135977.52411458,123599007.80939619
108,3250.0,7250.0,408592478.15583414,365167545.95135313,182424578.08200783,126258552.15297729
109,3250.0,7300.0,412871810.9735304,369860189.23586345,183769492.05507362,128922098.26842561
110,3250.0,7350.0,417241439.93570024,374630364.7453566,185206693.55509877,131731914.95969154
111,3250.0,7400.0,421701365.0423434,379480409.92222947,186774903.0378278,134584689.28411674
112,3250.0,7450.0,426251586.29346025,384409242.7199277,188426469.74618778,137605679.17865255
113,3250.0,7500.0,430892103.68905044,389417276.6030213,190195893.91367614,140785843.83867896
114,3250.0,7550.0,435622917.22911435,394505478.49390936,192084862.24032605,143994617.70335728
115,3250.0,7600.0,440444026.9136514,399672690.5902339,194078135.66396445,147403032.41203392
116,3250.0,7650.0,445355432.7426624,404920769.1314523,196192605.9205272,151010190.49580064
117,3250.0,7700.0,450357134.7161464,410249778.73208106,198431740.5265359,154500566.88171628
118,3250.0,7750.0,455449132.8341042,415659316.4996657,200806443.28064412,158159393.65941346
119,3250.0,7800.0,460631427.0965356,421150067.3072907,203356405.5581841,161848985.95369023
120,3250.0,7850.0,465904017.5034407,426719840.26909256,206042812.3798983,165843814.01759192
121,3250.0,7900.0,471266904.0548193,432371067.22143656,208860471.12135375,170062778.77533364
122,3250.0,7950.0,476720086.7506709,438103960.3168635,211762308.000544,174241355.28343797
123,3250.0,8000.0,482263565.5909964,443918192.8998935,214729170.33191288,178631692.59782502
124,3250.0,8050.0,487897340.57579535,449812266.9612587,217824557.41046813,182949929.59101722
125,3250.0,8100.0,493621411.70506775,455787081.73816824,221050391.06959817,187531549.23019603
126,3250.0,8150.0,499435778.978814,461842163.69366544,224392751.62061486,192162506.66314694
127,3250.0,8200.0,505340442.397033,467977950.322332,227880026.5923654,197061936.140902
128,3250.0,8250.0,511335401.95972633,474197336.53673095,231509239.93074203,202111993.33655137
