,NO-N,NO-S,no-flex,trans,stor,full-flex
181,3275.0,2750.0,395637447.84415555,234744665.72155133,338995853.96395814,183461657.72184834
182,3275.0,2800.0,391790127.6592355,233366872.06736824,334809408.6350665,180218397.7954242
183,3275.0,2850.0,388033103.6187886,232051955.93011692,330683368.4152143,177001467.3631947
184,3275.0,2900.0,384366375.7228156,230797581.27635366,326600703.8554046,173876981.94955215
185,3275.0,2950.0,380789943.9713159,229608567.4651611,322559581.8352612,170781609.77787828
186,3275.0,3000.0,377303808.36428994,228479854.8561847,318567907.11431193,167756322.49129897
187,3275.0,3050.0,373907968.9017372,227413924.06752118,314624526.92427874,164691277.2124004
188,3275.0,3100.0,370602425.58365804,226409409.1036482,310725851.7997187,161590446.67908815
189,3275.0,3150.0,367387178.4100527,225468411.51565972,306887985.6406033,158706892.02409297
190,3275.0,3200.0,364262227.38092047,224589452.5015322,303094504.8006073,155754208.2161873
191,3275.0,3250.0,361227572.49626195,223771608.08528766,299337000.27350855,152882798.16926485
192,3275.0,3300.0,358283213.756077,223014386.792867,295623758.4219252,150092425.87580025
193,3275.0,3350.0,355429151.1603655,222315369.3796084,291959578.7361273,147306493.68958732
194,3275.0,3400.0,352665384.70912737,221674571.3107469,288340206.9080741,144520349.85075587
195,3275.0,3450.0,349991914.4023629,221088649.41533035,284769102.2595931,141773039.89736974
196,3275.0,3500.0,347408740.24007195,220560755.09021077,281226449.8546474,139038657.955217
197,3275.0,3550.0,344915862.2222546,220093450.84472466,277734133.9264943,136279213.6255647
198,3275.0,3600.0,342513280.3489105,219684071.19104642,274286481.63080263,133661323.50923343
199,3275.0,3650.0,340200994.6200402,219339545.88877654,270856186.0714803,130988502.50402081
200,3275.0,3700.0,337979005.0356434,219061038.01593876,267460518.70910674,128410441.29953378
201,3275.0,3750.0,335847311.59571993,218838706.77698997,264103760.19348374,125837657.66200668
202,3275.0,3800.0,333805914.30027,218674748.5073786,260796830.42916587,123291046.94681892
203,3275.0,3850.0,331854813.1492938,218569603.34865695,257535058.82281536,120795967.8087487
204,3275.0,3900.0,329994008.1427908,218520998.44452718,254299676.58629405,118398135.10440345
205,3275.0,3950.0,328223499.28076154,218535752.2012973,251088854.79459277,116121077.40072937
206,3275.0,4000.0,326543286.5632057,218608081.90264484,247895201.1570598,113819657.41545802
207,3275.0,4050.0,324953369.9901235,218738418.30029246,244756527.36576572,111518278.41157103
208,3275.0,4100.0,323453749.5615147,218932637.63813263,241648496.88168108,109364243.69799237
209,3275.0,4150.0,322044425.2773794,219189424.49242955,238591850.29427433,107101440.12931362
210,3275.0,4200.0,320725397.1377177,219509163.07640252,235571280.26088056,104967454.97166061
211,3275.0,4250.0,319496665.14252913,219891661.00672114,232579774.80727986,102853899.59589075
212,3275.0,4300.0,318358229.2918147,220333572.3992747,229610517.4083802,100709490.75757128
213,3275.0,4350.0,317310089.5855737,220837996.28501216,226685616.26417163,98701236.89076719
214,3275.0,4400.0,316352246.02380586,221404853.85392606,223795394.07493764,96751736.92431688
215,3275.0,4450.0,315484698.60651183,222034246.59924048,220947835.42452434,94842123.4661951
216,3275.0,4500.0,314707447.33369106,222726431.706233,218131472.73678482,93033991.32604699
217,3275.0,4550.0,314020492.2053439,223480378.09415185,215349903.62311333,91256895.65291706
218,3275.0,4600.0,313423833.2214702,224296588.42813724,212607704.91139954,89407219.6169803
219,3275.0,4650.0,312917470.38207006,225172339.9274691,209928527.86573014,87741071.15305966
220,3275.0,4700.0,312501403.68714356,226113968.73325282,207277618.4359873,86070791.76569667
221,3275.0,4750.0,312175633.1366904,227125711.98605683,204650126.10468575,84532378.2144714
222,3275.0,4800.0,311940158.730711,228203486.29688358,202060758.23421806,82977692.36978665
223,3275.0,4850.0,311794980.4692049,229341894.04756156,199496135.8180556,81609445.76203336
224,3275.0,4900.0,311740098.35217226,230545774.8670733,196967223.9011308,80191888.66843958
225,3275.0,4950.0,311775512.37961316,231814883.07421413,194502557.4548317,78855673.18450263
226,3275.0,5000.0,311901222.55152774,233152255.47677177,192056902.82601047,77488078.01720914
