,NO-N,NO-S,no-flex,trans,stor,full-flex
229,3275.0,5150.0,312820129.93411237,237571852.57065606,214067064.8040449,95724010.06083779
230,3275.0,5200.0,313307024.683921,239173721.6225286,213112811.26641297,95357368.67377186
231,3275.0,5250.0,313884215.578203,240840826.45957714,212227895.4114884,95156281.51236771
232,3275.0,5300.0,314551702.61695856,242574213.16455734,211415608.81474534,95016001.87540016
233,3275.0,5350.0,315309485.80018777,244376411.92434013,210668765.09129718,94889756.93838686
234,3275.0,5400.0,316157565.12789035,246249987.2911032,210000473.60970697,94803984.7041251
235,3275.0,5450.0,317095940.60006636,248193159.94441155,209414823.91656777,94875734.08029664
236,3275.0,5500.0,318124612.2167162,250208845.01115555,208902633.0990588,94905506.04076761
237,3275.0,5550.0,319243579.9778393,252295363.75341865,208460226.2589573,94976950.21425702
238,3275.0,5600.0,320452843.88343596,254454509.2751823,208081010.49939567,95124730.79958983
239,3275.0,5650.0,321752403.93350613,256682722.66123822,207764594.73536476,95458765.73728462
240,3275.0,5700.0,323142260.1280499,258980185.12675977,207527578.4827932,95846500.12155817
241,3275.0,5750.0,324622412.46706694,261344538.620048,207372278.23895013,96317654.67672463
242,3275.0,5800.0,326192860.95055795,263780551.8655423,207296962.93568626,96786499.16497518
243,3275.0,5850.0,327853605.57852197,266288932.44908056,207296430.11659157,97326209.6246043
244,3275.0,5900.0,329604646.3509597,268868505.4292693,207375660.27399048,98016226.21904585
245,3275.0,5950.0,331445983.26787114,271520906.3242973,207530980.06716764,98763685.21067502
246,3275.0,6000.0,333377616.32925606,274245411.6301768,207771034.5712272,99642710.6732831
247,3275.0,6050.0,335399545.53511417,277044307.2957674,208088648.30305874,100551326.99158773
248,3275.0,6100.0,337511770.88544613,279916252.15766627,208488290.55704877,101511021.44794436
249,3275.0,6150.0,339714292.38025147,282862060.8670478,208964356.80957386,102512559.3774079
250,3275.0,6200.0,342007110.0195303,285883820.1056215,209515947.2897343,103653948.99887083
251,3275.0,6250.0,344390223.8032825,288981096.04801077,210151367.663693,104845851.06189291
252,3275.0,6300.0,346863633.73150855,292154595.6816778,210854439.35603157,106142441.33255658
253,3275.0,6350.0,349427339.80420804,295402175.4840252,211635880.21432635,107490653.83620568
254,3275.0,6400.0,352081342.02138084,298727591.89787996,212501099.21286952,108985075.48699461
255,3275.0,6450.0,354825640.38302743,302130805.1928849,213457009.4264402,110528670.54989585
256,3275.0,6500.0,357660234.88914734,305610366.1382611,214486052.796861,112176625.50974561
257,3275.0,6550.0,360585125.53974074,309165593.4616122,215596161.77089202,113868058.53523688
258,3275.0,6600.0,363600312.33480775,312798932.97873086,216791290.19267058,115673334.30472781
259,3275.0,6650.0,366705795.27434814,316505830.42592925,218051855.38805667,117546328.61645876
260,3275.0,6700.0,369901574.3583624,320287558.1633627,219401059.45775783,119470042.30542889
261,3275.0,6750.0,373187649.5868498,324142833.6373068,220835269.76344857,121542656.13846658
262,3275.0,6800.0,376564020.9598108,328072465.05455995,222340574.09623924,123664979.70767948
263,3275.0,6850.0,380030688.4772455,332079196.88947123,223927386.88575068,125885821.16547264
264,3275.0,6900.0,383587652.13915354,336164732.39185315,225618122.1961587,128187928.17416933
265,3275.0,6950.0,387234911.9455349,340327335.53663504,227384374.97621986,130622150.34132819
266,3275.0,7000.0,390972467.89639014,344566288.1370565,229235280.5295425,133165227.32524733
267,3275.0,7050.0,394800319.99171865,348882078.6180831,231165436.2185692,135833746.53266302
268,3275.0,7100.0,398718468.23152107,353275943.27193177,233199764.40202197,138542848.24374261
269,3275.0,7150.0,402726912.61579657,357747917.5396216,235318203.2178089,141303198.91642034
270,3275.0,7200.0,406825653.1445459,362299360.6847,237507097.1706398,144097725.16046816
271,3275.0,7250.0,411014689.8177683,366929465.2109366,239789318.74324366,147022390.36321366
272,3275.0,7300.0,415294022.6354648,371637025.3455884,242161111.34037888,149990503.05907217
273,3275.0,7350.0,419663651.5976342,376421942.50781655,244620235.7937698,153043851.30513823
274,3275.0,7400.0,424123576.70427775,381286586.65785515,247166566.6640631,156158102.8521833
275,3275.0,7450.0,428673797.95539427,386229871.389967,249798833.34878308,159360425.26978227
276,3275.0,7500.0,433314315.35098475,391252211.9938106,252520016.99684188,162562853.9534891
277,3275.0,7550.0,438045128.8910484,396354577.97887415,255312819.3427338,165907477.3431497
278,3275.0,7600.0,442866238.5755855,401535810.5534275,258178266.87314224,169382366.29896495
279,3275.0,7650.0,447777644.4045966,406797780.7625817,261128823.12941563,172950432.79559383
280,3275.0,7700.0,452779346.3780807,412140569.08326256,264163233.98042083,176584152.91384903
281,3275.0,7750.0,457871344.4960386,417563751.92485666,267314325.73964727,180222842.6596347
282,3275.0,7800.0,463053638.7584698,423068026.2596865,270551951.3556144,183947619.04845697
