,NO-N,NO-S,no-flex,trans,stor,full-flex
177,3275.0,2550.0,411929690.0285715,240902376.8750713,356328044.33821523,196856657.40095633
178,3275.0,2600.0,407721185.26575714,239259507.95754677,351908652.18996626,193475734.16435555
179,3275.0,2650.0,403602976.6474166,237690172.76065844,347551372.726298,190082061.13968223
180,3275.0,2700.0,399575064.1735491,236186155.44935483,343248622.8720128,186760419.85139725
181,3275.0,2750.0,395637447.84415567,234744665.72155124,339006785.39340854,183490663.9689729
182,3275.0,2800.0,391790127.6592355,233366872.06736833,334826192.9061749,180247894.08110896
183,3275.0,2850.0,388033103.61878866,232051955.93011695,330706103.1171541,177040558.48929948
184,3275.0,2900.0,384366375.7228157,230797581.27635354,326634778.8098971,173941347.5623148
185,3275.0,2950.0,380789943.9713161,229608567.46516103,322608468.7387408,170840272.15332696
186,3275.0,3000.0,377303808.36429,228479854.85618472,318631003.2369381,167838420.786821
187,3275.0,3050.0,373907968.9017372,227413924.0675211,314707412.4903512,164820887.83869684
188,3275.0,3100.0,370602425.58365816,226409409.1036481,310832363.14687395,161707664.18904892
189,3275.0,3150.0,367387178.4100527,225468411.51565972,307015216.10343146,158839843.48721406
190,3275.0,3200.0,364262227.3809204,224589452.50153214,303246207.34964454,155918304.90541723
191,3275.0,3250.0,361227572.4962619,223771608.08528778,299522694.34260476,153082375.61645904
192,3275.0,3300.0,358283213.756077,223014386.792867,295855056.2817855,150336098.71204892
193,3275.0,3350.0,355429151.16036534,222315369.3796083,292234071.9731869,147575928.8697573
194,3275.0,3400.0,352665384.7091274,221674571.3107469,288667039.72448534,144827848.5475888
195,3275.0,3450.0,349991914.402363,221088649.41533038,285154826.8629488,142103072.8384036
196,3275.0,3500.0,347408740.240072,220560755.0902108,281691841.36256456,139415828.21781763
197,3275.0,3550.0,344915862.2222545,220093450.84472474,278285674.526751,136771855.13012153
198,3275.0,3600.0,342513280.3489105,219684071.19104654,274925193.1029623,134178258.57877427
199,3275.0,3650.0,340200994.6200404,219339545.8887767,271605349.50076234,131599968.41342914
200,3275.0,3700.0,337979005.03564334,219061038.0159388,268323138.05188563,129120656.4769603
